Number,Time,isPrime
42977138191773896,813,false
85582926689314373,799,false
26772347837242971,813,false
63468949911591442,812,false
31227156819714174,814,false
22379615342531957,794,false
96238915295361445,815,false
67681186282425699,819,false
95417187161891139,810,false
74395489147717949,1092,true
54779394577538654,813,false
83946658348262677,810,false
24989465991227895,812,false
46595273826566447,837,false
44252879585783732,810,false
34489564587262128,813,false
23581343379235498,812,false
76477671397111528,809,false
49853578629227868,814,false
49941134453651555,855,false
65644734329112250,853,false
75297546931847359,850,false
71926666472516170,859,false
47696955754232418,850,false
66594827718862639,849,false
26277755988663561,863,false
